task_id,video_id,frame_index,label_frame,time_seconds,action_label,pose_detected,bbox_detected,people_detected,boxes_detected,detection_index,person_index,box_index,frame_width_px,frame_height_px,bbox_confidence,bbox_class_id,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,nose_x_px,nose_y_px,nose_confidence,left_eye_x_px,left_eye_y_px,left_eye_confidence,right_eye_x_px,right_eye_y_px,right_eye_confidence,left_ear_x_px,left_ear_y_px,left_ear_confidence,right_ear_x_px,right_ear_y_px,right_ear_confidence,left_shoulder_x_px,left_shoulder_y_px,left_shoulder_confidence,right_shoulder_x_px,right_shoulder_y_px,right_shoulder_confidence,left_elbow_x_px,left_elbow_y_px,left_elbow_confidence,right_elbow_x_px,right_elbow_y_px,right_elbow_confidence,left_wrist_x_px,left_wrist_y_px,left_wrist_confidence,right_wrist_x_px,right_wrist_y_px,right_wrist_confidence,left_hip_x_px,left_hip_y_px,left_hip_confidence,right_hip_x_px,right_hip_y_px,right_hip_confidence,left_knee_x_px,left_knee_y_px,left_knee_confidence,right_knee_x_px,right_knee_y_px,right_knee_confidence,left_ankle_x_px,left_ankle_y_px,left_ankle_confidence,right_ankle_x_px,right_ankle_y_px,right_ankle_confidence
20,webcam-0__tcn__20260807-122153_raw_30fps,0,1,0.0,background,1,1,1,1,0,0,0,640,480,0.9156754612922668,0,2.73956298828125,82.49664306640625,605.404541015625,478.76788330078125,301.11761474609375,248.81790161132812,0.9884480834007263,339.4564208984375,211.508544921875,0.9878917932510376,267.844482421875,207.03598022460938,0.9830684661865234,393.1163024902344,224.8861846923828,0.9889732003211975,225.37942504882812,215.80374145507812,0.9478945732116699,459.62481689453125,359.3663330078125,0.973828136920929,128.19512939453125,374.72314453125,0.9830856323242188,541.159423828125,451.470947265625,0.020334476605057716,29.331695556640625,458.51702880859375,0.012166449800133705,446.5989685058594,421.67181396484375,0.02003690041601658,115.208984375,436.392333984375,0.00808495283126831,385.9429626464844,473.5868225097656,0.00042965856846421957,190.86044311523438,475.9989013671875,0.00035123780253343284,373.3807067871094,415.51226806640625,0.0008568520424887538,194.44154357910156,419.59246826171875,0.00037721279659308493,348.2938232421875,432.2146301269531,0.0007681190618313849,221.09027099609375,417.1942138671875,0.0004394820425659418
20,webcam-0__tcn__20260807-122153_raw_30fps,1,2,0.03333333333333333,background,1,1,1,1,0,0,0,640,480,0.9477081298828125,0,0.0,76.62152099609375,601.9085083007812,479.27197265625,325.2789611816406,243.44369506835938,0.9990025162696838,363.22833251953125,211.6564178466797,0.997153639793396,290.3714904785156,205.843994140625,0.9960303902626038,403.092529296875,225.40560913085938,0.9100374579429626,240.861083984375,213.85116577148438,0.9619798064231873,452.1481018066406,349.8940124511719,0.9990622401237488,149.9913330078125,362.3641052246094,0.9938530921936035,570.8194580078125,462.24658203125,0.6782293915748596,24.027374267578125,470.3292236328125,0.07342258840799332,555.17919921875,477.5066223144531,0.01397897768765688,97.77464294433594,442.93157958984375,0.0059572020545601845,394.7570495605469,480.0,0.0007833178387954831,211.19473266601562,480.0,0.00039360596565529704,418.6842041015625,459.65045166015625,0.0010278328554704785,213.09442138671875,466.5813903808594,0.0007896293536759913,388.7287902832031,466.69195556640625,0.00038974054041318595,243.42904663085938,455.5400695800781,0.0004590233729686588
20,webcam-0__tcn__20260807-122153_raw_30fps,2,3,0.06666666666666667,background,1,1,1,1,0,0,0,640,480,0.9472531676292419,0,0.0,77.09869384765625,601.8504028320312,479.2647705078125,325.2493591308594,243.43113708496094,0.9989836812019348,363.2076721191406,211.660888671875,0.9971223473548889,290.42437744140625,205.84243774414062,0.9960048794746399,402.95782470703125,225.5075225830078,0.9052764177322388,240.96255493164062,213.86465454101562,0.9612799882888794,451.65081787109375,349.60675048828125,0.9991083741188049,152.07115173339844,360.8961181640625,0.9941416382789612,571.00048828125,462.3058166503906,0.696774423122406,23.005615234375,469.6242370605469,0.08834931999444962,553.760009765625,477.93157958984375,0.01397293247282505,101.29295349121094,443.9271545410156,0.006294374354183674,394.59906005859375,480.0,0.000800005451310426,212.4061279296875,480.0,0.00040806838660500944,418.55218505859375,459.6955261230469,0.0010441243648529053,213.2366943359375,466.0902099609375,0.0008186614722944796,389.0470886230469,467.3478088378906,0.00041162516572512686,243.38681030273438,455.952880859375,0.0004800418100785464
20,webcam-0__tcn__20260807-122153_raw_30fps,3,4,0.1,background,1,1,1,1,0,0,0,640,480,0.946146547794342,0,0.722137451171875,78.638671875,602.2787475585938,479.22003173828125,324.9999694824219,244.05433654785156,0.9990184307098389,363.3652648925781,212.28152465820312,0.9970273375511169,290.3895263671875,206.5465087890625,0.9959968328475952,403.450439453125,225.3029327392578,0.8964297771453857,241.14816284179688,213.63185119628906,0.9569219946861267,450.58233642578125,348.5618896484375,0.9991675615310669,155.0363311767578,359.8146057128906,0.9940231442451477,569.8245849609375,462.9051513671875,0.7241412401199341,25.23187255859375,469.5167541503906,0.09443257749080658,554.8395385742188,477.45697021484375,0.018110215663909912,106.84280395507812,444.69842529296875,0.007046261802315712,394.0935974121094,480.0,0.0007512150332331657,213.70481872558594,480.0,0.0003604271332733333,419.880126953125,461.74951171875,0.0009624009253457189,216.96963500976562,467.02874755859375,0.0006854949169792235,390.9930725097656,468.56658935546875,0.00042984230094589293,246.303955078125,456.9903564453125,0.00044450259883888066
20,webcam-0__tcn__20260807-122153_raw_30fps,4,5,0.13333333333333333,background,1,1,1,1,0,0,0,640,480,0.9457980394363403,0,0.569244384765625,77.9715576171875,603.2218017578125,479.1715087890625,327.1988830566406,245.20681762695312,0.998957633972168,365.7771301269531,213.5413055419922,0.9971311092376709,292.1168518066406,207.6060791015625,0.9960018992424011,408.34454345703125,225.96533203125,0.9121895432472229,242.76492309570312,213.87603759765625,0.9511882066726685,454.231201171875,350.6356506347656,0.9990456700325012,157.56649780273438,358.7909851074219,0.9949097037315369,574.1419677734375,464.16180419921875,0.6425002813339233,26.369049072265625,466.7071533203125,0.10104477405548096,550.3715209960938,476.70111083984375,0.01478202547878027,104.48876953125,443.53875732421875,0.007533909287303686,396.6779479980469,480.0,0.0006489598890766501,215.89349365234375,480.0,0.0003442541928961873,421.076904296875,461.9583740234375,0.000958056712988764,215.57713317871094,466.6881103515625,0.0006838297704234719,392.85992431640625,470.974365234375,0.000427933206083253,245.49334716796875,457.9756774902344,0.0004132660978939384
20,webcam-0__tcn__20260807-122153_raw_30fps,5,6,0.16666666666666666,background,1,1,1,1,0,0,0,640,480,0.9463896751403809,0,1.4525146484375,77.30685424804688,603.6286010742188,479.1888122558594,328.0009460449219,245.34588623046875,0.9989463686943054,366.515380859375,213.4711151123047,0.9970658421516418,292.9833984375,207.4405517578125,0.9960414171218872,408.0025634765625,226.03594970703125,0.9073774814605713,243.4561767578125,213.72793579101562,0.9560209512710571,454.40411376953125,351.1146545410156,0.9990240335464478,158.2510528564453,358.8537292480469,0.9948551654815674,575.82080078125,463.61822509765625,0.6247252225875854,27.05889892578125,467.2669677734375,0.09638617932796478,550.0865478515625,475.15252685546875,0.01688377931714058,105.42665100097656,443.55731201171875,0.007438019383698702,395.88690185546875,480.0,0.0006390790804289281,215.17628479003906,480.0,0.00034196171327494085,420.37811279296875,461.4002380371094,0.0009415693930350244,216.18777465820312,466.085693359375,0.0006921368767507374,391.1885986328125,470.3572998046875,0.00043349387124180794,244.70535278320312,457.3601989746094,0.000425642472691834
20,webcam-0__tcn__20260807-122153_raw_30fps,6,7,0.2,background,1,1,1,1,0,0,0,640,480,0.9447588324546814,0,1.370086669921875,77.07174682617188,607.3509521484375,479.15283203125,328.81207275390625,245.0433349609375,0.9989720582962036,367.37469482421875,213.35330200195312,0.9972726702690125,293.4698791503906,207.17483520507812,0.9956619143486023,409.1421203613281,225.44439697265625,0.9184951782226562,243.2880401611328,212.9783935546875,0.9531277418136597,454.2784423828125,350.7496032714844,0.9990409016609192,155.97628784179688,360.8011474609375,0.9945812821388245,573.3058471679688,462.7669982910156,0.6224660873413086,26.642578125,469.08197021484375,0.07503321021795273,555.5108642578125,475.8939208984375,0.015695661306381226,104.98042297363281,442.585693359375,0.006519610527902842,395.27410888671875,480.0,0.0006928707589395344,213.79104614257812,480.0,0.00035779972677119076,419.3856506347656,461.368408203125,0.0009368119644932449,216.47427368164062,466.86212158203125,0.0007070356514304876,390.8570861816406,469.20758056640625,0.00040149790584109724,245.96426391601562,456.80487060546875,0.00042929398478008807
20,webcam-0__tcn__20260807-122153_raw_30fps,7,8,0.23333333333333334,background,1,1,1,1,0,0,0,640,480,0.9448482990264893,0,0.85302734375,76.96136474609375,607.3905029296875,479.16314697265625,329.7755432128906,244.944091796875,0.998938262462616,367.9161071777344,213.46701049804688,0.9972200393676758,294.257080078125,207.23831176757812,0.9958639144897461,409.60833740234375,225.58334350585938,0.9135981798171997,243.58360290527344,213.13360595703125,0.957737922668457,454.77197265625,351.0324401855469,0.9990361928939819,156.32456970214844,359.9741516113281,0.9946598410606384,574.59716796875,463.8570861816406,0.6128880977630615,25.873687744140625,468.54327392578125,0.08024933189153671,554.2625122070312,476.6021728515625,0.01434299536049366,103.88185119628906,442.559326171875,0.00657974649220705,394.2369384765625,480.0,0.000722314405720681,213.40469360351562,480.0,0.0003821353893727064,416.6809387207031,460.76947021484375,0.0009340640972368419,214.93515014648438,466.14013671875,0.0007157059153541923,388.5645751953125,469.3914794921875,0.0004145258862990886,244.03099060058594,456.3667907714844,0.0004443164507392794
20,webcam-0__tcn__20260807-122153_raw_30fps,8,9,0.26666666666666666,background,1,1,1,1,0,0,0,640,480,0.9455597400665283,0,1.173095703125,77.3087158203125,606.315673828125,479.14483642578125,331.7834777832031,245.96673583984375,0.998810887336731,370.1716003417969,214.76797485351562,0.9969448447227478,295.84063720703125,208.12960815429688,0.996036946773529,411.3441162109375,226.70440673828125,0.9019176363945007,243.87594604492188,213.44039916992188,0.9653376936912537,454.33636474609375,350.9767150878906,0.9990214109420776,159.32958984375,358.70770263671875,0.9951621890068054,577.3175659179688,464.7472229003906,0.5891323089599609,25.176483154296875,467.12396240234375,0.08739922940731049,553.3743286132812,473.3396911621094,0.017321007326245308,103.27020263671875,442.4114990234375,0.006679796613752842,394.41534423828125,480.0,0.0006676490884274244,214.69223022460938,480.0,0.00036051234928891063,418.75457763671875,461.6392822265625,0.0009059103904291987,214.7208251953125,466.8611755371094,0.0006620052736252546,390.38018798828125,470.8743896484375,0.0004446602542884648,243.35134887695312,456.70404052734375,0.00043649060535244644
20,webcam-0__tcn__20260807-122153_raw_30fps,9,10,0.3,background,1,1,1,1,0,0,0,640,480,0.9458174109458923,0,0.730865478515625,78.1339111328125,605.8933715820312,479.12298583984375,331.94482421875,246.44454956054688,0.9988043308258057,370.38861083984375,215.08230590820312,0.9970341920852661,295.7778625488281,208.17965698242188,0.9961197376251221,411.9844970703125,226.81756591796875,0.9039695858955383,243.50485229492188,213.05224609375,0.966651201248169,454.19866943359375,351.4533996582031,0.9990056157112122,159.75131225585938,359.0353088378906,0.9951964020729065,576.3104248046875,464.90228271484375,0.582172691822052,25.145416259765625,467.687255859375,0.08670935034751892,556.3177490234375,472.124267578125,0.01843368634581566,106.10890197753906,443.2761535644531,0.007003019563853741,394.89202880859375,480.0,0.0006328711751848459,215.56533813476562,480.0,0.000346282497048378,418.6180114746094,461.09320068359375,0.0008855217602103949,216.17727661132812,466.7197265625,0.0006426025647670031,390.61944580078125,470.4947814941406,0.0004494833410717547,244.30389404296875,456.2347412109375,0.0004313336976338178
